,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
4042,0.0,13.428055555555556,16911,65252,-1.8369701987210294e-16,-1.0,-17.860287288501056
4043,0.0,13.428055555555556,16911,65252,0.2588190451025203,-0.9659258262890684,-25.225199882534813
4044,0.0,13.428055555555556,16911,65252,0.5000000000000001,-0.8660254037844386,-30.594632786914907
4045,0.0,13.428055555555556,16911,65252,0.7071067811865474,-0.7071067811865477,-33.32551299917204
4046,0.0,13.483888888888888,16795,65337,0.8660254037844384,-0.5000000000000004,-33.005119898682615
4047,0.0,13.483888888888888,16795,65337,0.965925826289068,-0.2588190451025215,-29.684749191598687
4048,0.0,13.483888888888888,16795,65337,1.0,0.0,-23.847191844542127
4049,0.0,13.483888888888888,16795,65337,0.9659258262890684,0.2588190451025207,-16.147787616216412
4050,0.0,13.483888888888888,16795,65337,0.8660254037844387,0.4999999999999999,-7.19631492577333
4051,0.0,13.483888888888888,16795,65337,0.7071067811865476,0.7071067811865475,2.763009799526284
4052,0.0,13.483888888888888,16795,65337,0.5000000000000001,0.8660254037844386,12.645017012157268
4053,0.1790000000000873,13.483888888888888,16795,65337,0.2588190451025207,0.9659258262890684,22.647741565401724
4054,0.2399999999997817,13.483888888888888,16795,65337,6.123233995736766e-17,1.0,32.215700858342
4055,1.1270000000004077,13.483888888888888,16795,65337,-0.2588190451025206,0.9659258262890684,40.74702221796567
4056,2.170999999999367,13.483888888888888,16795,65337,-0.4999999999999998,0.8660254037844387,47.366189932975125
4057,11.088999999999942,13.483888888888888,16795,65337,-0.7071067811865475,0.7071067811865476,50.92988984726327
4058,13.21600000000035,13.483888888888888,16795,65337,-0.8660254037844387,0.4999999999999999,50.53282940891277
4059,13.827000000000226,13.483888888888888,16795,65337,-0.9659258262890682,0.258819045102521,46.29071101757168
4060,13.654999999999744,13.483888888888888,16795,65337,-1.0,1.2246467991473532e-16,39.22378415398416
4061,12.689000000000306,13.483888888888888,16795,65337,-0.9659258262890684,-0.2588190451025208,30.443688947952754
4062,10.832999999999627,13.483888888888888,16795,65337,-0.8660254037844388,-0.4999999999999997,20.765206076507837
4063,8.199999999999818,13.483888888888888,16795,65337,-0.7071067811865479,-0.7071067811865471,10.755308539069858
4064,4.306000000000495,13.483888888888888,16795,65337,-0.5000000000000004,-0.8660254037844384,1.0707930005700228
4065,0.9769999999998618,13.483888888888888,16795,65337,-0.2588190451025206,-0.9659258262890684,-8.884621075636485
4066,0.0,13.483888888888888,16795,65337,-1.8369701987210294e-16,-1.0,-17.59097509168849
4067,0.0,13.483888888888888,16795,65337,0.2588190451025203,-0.9659258262890684,-24.92562047516335
4068,0.0,13.483888888888888,16795,65337,0.5000000000000001,-0.8660254037844386,-30.26320549638854
4069,0.0,13.483888888888888,16795,65337,0.7071067811865474,-0.7071067811865477,-32.96861110824719
4070,0.0,13.539444444444444,16680,65422,0.8660254037844384,-0.5000000000000004,-32.636730640509064
4071,0.0,13.539444444444444,16680,65422,0.965925826289068,-0.2588190451025215,-29.32016724987234
4072,0.0,13.539444444444444,16680,65422,1.0,0.0,-23.49619808144368
